Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,-0.972299355,1.070877013,8.711296582,11.31483413,7.25118055,-2.5,5.610593584,5.310925248,-26.78293287,9.025497471,6.199999486,1.199996745
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,-1.600006737,-1.169187004,2.804340748,4.12231962
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.646807246,6.977926533,8.058411232,8.946932555,9.119650557,9.977865969,11.07798787,12.48518766,8.615983361,7.9888677,9.917592693,8.64259907,7.580730036,7.299390295,6.985948361,6.707666576,6.566445809,6.709544794,6.527781432,5.784202076,1.243567405,7.602004541,3.3861527,5.107389158
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.367966299,2.592226906,4.993220063,6.181577688,7.848398993,6.611794467,7.84109446,7.606102049,4.473133258,-4.691501672,4.668087412,5.926181446,3.449134712,3.339617447,2.339824865,1.487560189,1.857666928,4.295865912,3.733131637,2.698323364,-1.462933314,7.391998517,1.730377957,3.649843501
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.78347961,0.823438752,3.826622577,6.720171423,-0.978665333,-4.666299384,2.650132099,-1.175120392,4.035645276,5.453823993,5.854352694,5.823252237,6.302695421,5.824265832,5.633240218,5.468031293,4.214895609,4.008133262,4.79506027,4.922925917,1.992155019,5.990876104,5.759542515,6.407922156
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.984468864,3.134047249,3.435157717,4.177681032,4.222870287,2.114557796,-6.050038469,1.568181765,2.462769341,1.887257251
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.324324495,9.580836178,10.80000376,10.99999908,10.29999894,6.699998517,7.000003211,7.800000119,7.899998272,3.900001148,6.499999086,7.4000006,7.499999463,7.399999747,6.70000069,6.019303318,6.9,7.100000419,7.59999889,7.400000163,4.400001116,9.39999955,8.000000338,8.299999217
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,6.300000042,5.900000049,6.200000017,6.199999936,6.300157585
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.5934564,0.22744372,0.431100579,2.539440575,5.349302144,4.034914734,5.24773384,5.35948883,3.813466277,-2.326113805,6.679117322,4.575724384,2.641697404,2.848752491,1.395175915,0.359823356,-0.339238287,1.993605955,1.677342921,0.681040123,-6.508201195,7.25639389,3.988050986,2.172054618
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,58.07809593,16.35138092,-6.703651824,-2.182264132,0.400003981,2.984579638,-4.116092689,10.26538845,11.39480483,10.14695442,9.331511766,5.958539712,4.860621868,3.104366832,4.472498466,2.480040402,3.009930626,-3.182415225,-0.466502171,24.21288401,31.72574167,5.363126627,-20.58424404,-18.11781338
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.15546304,2.869666224,3.254544256,2.217956087,7.633509815,4.42001202,5.326495015,6.033753242,3.6864139,2.504481928,5.355890006,-1.02374822,3.528877054,0.415948215,2.07939945,0.463181704,5.37017236,3.138681301,1.821043088,0.90064982,-3.141109552,4.309042918,4.106228449,3.230569457
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.754092277,1.49248296,4.429229125,0.051803335,-1.967948131,-0.657653749,-2.165666289,-2.464307812,4.862847557,-5.129185457,0.824396747,6.703701389,0.919767903,0.393913876,1.990540155,1.113744057,6.598704361,3.202316509,0.687550583,-0.208437488,1.78339493,0.362601972,-2.309860027,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.112444812,4.359147021,3.72112041,7.176075457,7.54870582,7.612728685,7.618515009,7.139227502,3.29811413,6.949905545,7.366026514,5.071396594,5.381345796,6.008623704,6.847958826,7.251628145,7.776303356,6.501458643,6.334689132,3.924325624,-4.582701819,8.763614208,6.313203718,6.7785427
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.479487021,4.18276836,6.353970621,4.054609421,6.60172576,6.015470964,6.052930333,6.164554839,5.188983428,3.177528636,5.996089648,4.414784634,3.272032676,5.167021716,4.875982585,2.873233612,1.254811489,2.504098753,2.74788731,2.668540972,-2.01020207,4.326498682,3.662947127,2.799269454
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,7.446820893,3.531787373,3.853635483,-0.777459952,-7.527137422,-4.800828429,-0.602464842,0.361272406,-9.077876893,-1.03742621,1.48223484,1.347675182
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.709972914,3.796271662,1.322557148,4.702399533,6.235790722,3.486545543,5.244099832,6.709520975,4.237781475,3.043450124,2.971132751,-2.046633895,4.216677115,2.429930964,3.090328031,0.967703108,1.117425949,2.23783868,2.624930109,1.587846655,-9.011934124,4.736320748,2.673318218,0.039156567
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.933239705,-5.750006555,6.447722047,5.763206067,9.795936389,8.992304936,6.947988086,5.043507932,0.815024573,-4.823153953,8.427104323,11.20011058,4.788492711,8.485816997,4.939715161,6.084486904,3.323084208,7.501997489,3.013170393,0.818514527,1.85987304,11.43939569,5.533427875,5.111168185
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.970489206,0,9.523809524,-4.347826087,-2.272727273,-4.651162791,2.43902439,7.142857143,6.666666667,-6.25,-2.222222222,6.818181818,-2.127659574,4.347826087,0,10.41666667,5.660377358,2.448392857,1.387283842,13.82209844,-4.274932069,1.804135911,0.677309361,3.852809195
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.520784636,6.070808287,7.093194984,6.672789831,7.503814659,7.47631926,6.532221388,6.768535203,5.686416859,5.269105249,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.762277168,5.468081815,5.8,1.991964606,4.321384295,4.566005764,5.069523532
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.141907338,5.183661125,8.732685764,6.473258672,6.807233344,6.332565116,10.78474439,8.412425966,8.708751902,6.801517349,5.637611637,9.391655493,3.837455606,3.586905826,5.106307325,5.18785986,4.781000293,3.131405517,6.303923783,6.438745033,2.951306422,3.536580341,4.588021922,5.336972955
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889499,-9.772987211,2.440981945,2.359972281,3.488362342,3.199503862,-3.752817939,3.445620657,-28.75858421,5.324335374
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.955398179,3.420533253,4.78880998,5.869909865,7.848660973,7.500188059,8.595191773,9.412321095,6.263183748,3.466420637,8.525435212,6.935129297,5.760091543,5.628666866,4.952111133,4.526198229,4.577100143,5.354904118,4.903919013,4.067171623,-0.499909451,7.607927072,3.311556004,4.413292905
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.929930635,-3.844129959,-7.732007215,0.805283916,5.004160356,7.46013213,4.098577354,6.541510845,7.176144665,4.243494195,7.803409651,5.162133025,3.538178721,4.637538629,3.23879123,0.370741258,1.689798165,1.740376487,0.16477766,0.928351033,-7.380141845,5.561892793,4.707257615,0.367475176
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.077585758,0.955538346,1.700447324,2.795605966,3.847771692,3.483549938,2.784539639,2.003858298,0.113587248,-2.576500234,2.695192584,1.564406854,2.289113388,2.117830099,2.523819814,2.945550455,1.819451475,2.457622303,2.966505069,2.58382533,-2.163029139,6.055052933,2.51237532,2.887556009
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.835,4.16383825,3.973488192,4.232627382,7.449000606,6.950007196,7.451418476,9.473005305,9.029161018,8.050933327,7.597167961,7.525139894,7.102444887,7.29655037,6.873838441,7.218773508,5.9321508,4.395274633,5.559195729,6.779923997,1.563342773,8.034683126,6.001342322,6.291416351
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.639031904,1.74823102,5.342127074,6.691336654,4.114698804,2.488557339,6.996926268,3.322968598,0.404640809,-1.378193606,-4.470467935,-0.606276651,1.169112184,2.462484172,1.250254369,2.783161194,4.145931682,1.448830634,3.175611442,0.661727444,-3.739145992,0.75379708,7.159832866,6.016109145
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,-0.396080884,3.285893679,3.485309017,3.504993147,4.010594022,1.218624955,-6.594788859,0.596383224,-8.204245554,-14.8125,-6.285155295,-1.774530271,-0.425079702,1.600853789,-0.735294118,1.878306878,2.908335497,-1.614938178,3.667607079,-1.311232063,
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.787316405,6.192893312,6.320820992,6.899063491,7.536410609,7.547247729,6.977954811,7.129504486,5.661771209,5.39789754,6.423244822,6.413168897,5.504544704,5.55351081,6.422243121,6.987154306,6.690008927,6.940190374,7.465006856,7.359262701,2.865413209,2.553728526,8.123514468,5.046430736
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.460697472,2.875892288,5.600991821,3.037303541,1.258867203,3.1398029,1.010047687,0.463390415,3.136867294,0.366522075,4.688756366,6.317305384,2.900230273,3.241187655,-4.992491429,-1.552294891,1.916057012,2.212941771
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.532918069,2.033624849,2.316450343,3.093668903,4.473969701,4.020487468,4.460592897,4.37319734,2.05615281,-1.342370013,4.517430468,3.336286194,2.691960853,2.872839,3.131475566,3.128786892,2.813735974,3.451446123,3.282196997,2.675966292,-2.878323196,6.350089576,3.238021262,2.833508703
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.093044692,7.390129062,5.651959199,5.212628926,3.087260238,6.639203613,2.132127147,0.48598255,3.556104674,-0.541677602,6.124719923,3.849077947,-3.732130209,0.107293276,0.659923769,3.850361817,7.983862878,1.4062824,-0.609647103,4.451858917,-3.108444011,-7.078830943,-5.3062909,8.584091218
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,5.034854138,4.93995096,6.319810229,1.712195959,5.340799119,3.348804784,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498958,4.067627014
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.7148969,2.392990209,4.823519067,-0.188690232,-27.99454625,-9.375123818,-5.071795639,0.752447588,,,,,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.200000001,2.7,3.700374404,2.949075468,4.554559907,5.277051973,5.603806459,5.360474054,3.191043886,-1.538089135,3.039732881,3.168556279,2.396232385,2.485468008,1.413826452,1.321862237,0.664552308,1.157946952,1.556783847,0.259935577,-6.168917715,4.955032594,1.91147996,0.698485195
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.569252193,7.597381049,5.05753695,4.693283164,2.920375112,3.755100317,3.525862771,4.034493897,1.441306026,-2.785055065,6.234922047,5.211223604,5.367942855
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.059189749,1.439615396,-8.894023631,-16.99507473,-5.807538023,-5.711083707,-3.461495188,-3.653326835,-17.66894633,12.01955997,21.45206092,14.62020726,15.74487708,3.196730887,1.484542622,2.023649996,0.900955396,4.080263903,5.009866783,-6.332446407,-7.816950647,8.468016898,6.139263265,5.336730495
